  7.2677240e-001 -9.0807891e+000
  8.3990197e+000 -3.5262948e+000
 -1.0448205e-001 -1.0375083e+001
  1.2169019e+001 -2.0323212e+000
  2.5104410e+000  8.6338728e+000
  1.1288105e+001 -4.5986429e+000
  4.8305612e+000 -1.0422436e+001
  8.6995257e+000 -4.2608848e+000
  5.1333407e+000  8.0453415e+000
  8.0677465e+000  6.6391293e+000
 -3.1134964e+000  1.1591561e+001
  1.5636921e+000  8.9846061e+000
  1.0906382e+001 -1.5892819e+000
  9.0251539e+000  4.5866527e+000
 -4.1271322e+000 -9.9226360e+000
  1.0117955e+001  2.7244069e+000
  1.2475208e+001 -3.7469523e+000
  4.4505425e-001  1.1095782e+001
  1.3010678e+000  1.0681124e+001
  7.8525121e+000 -9.7299462e-001
  2.8036847e+000  9.9538348e+000
  7.4835656e+000  5.7240348e+000
 -4.8046959e+000 -7.3139790e+000
  1.1507573e+000 -9.8783291e+000
  8.4060262e+000 -7.9731352e-001
 -3.8730526e+000 -9.7172673e+000
  3.4565654e+000 -7.6556979e+000
  6.7674228e+000 -6.5336591e+000
 -6.5186537e-001  9.7195133e+000
  8.5446955e+000 -6.5480653e+000
  5.5205886e+000 -8.7105743e+000
  1.0269371e+001 -2.3977466e+000
  2.4864106e+000  9.7530176e+000
  3.4455724e+000 -9.1758587e+000
  8.6777005e+000  1.7001845e+000
  9.7773391e+000 -2.3999296e+000
  7.5823536e+000 -6.0093613e+000
  1.1172731e+001 -5.2300031e+000
  4.2101828e-001  9.6421744e+000
  4.6622802e+000  8.8251808e+000
 -5.3782011e-003  9.7223650e+000
  7.7825908e+000 -2.3576694e+000
  7.8989906e-001  8.0886541e+000
  9.2251219e-003 -1.1059215e+001
 -1.1884860e+000 -9.1337046e+000
  9.2203278e+000 -3.5122351e+000
  8.4489247e+000 -6.2934172e+000
  9.9419367e+000 -1.1530026e+000
 -1.9198538e+000  1.0012785e+001
  9.1958426e+000 -6.2386085e+000
  4.7414490e+000 -7.4076873e+000
  9.0467874e+000  2.7268735e+000
  1.0033834e+001  5.8156066e-001
  2.0357406e+000 -1.1641814e+001
  8.7607589e+000 -1.5768681e+000
  7.2627009e+000  1.0235455e+000
  7.9331724e-001  1.0212884e+001
  5.0512378e+000  9.1124674e+000
  1.1471659e-001  1.0279997e+001
  1.0396847e+001  3.8074136e+000
  1.0818147e+001  3.2524435e+000
  9.6646199e+000  2.7071458e+000
 -1.0426091e+000 -8.8614591e+000
  1.3598486e+000 -9.7665724e+000
  8.3499285e+000 -2.9542898e+000
  8.6434881e+000  1.8521358e+000
  6.2901361e+000 -9.4886393e+000
  4.5780833e+000  8.0052287e+000
  1.0988857e+001 -6.4613531e+000
 -4.4315502e+000 -9.0983808e+000
  9.9517565e+000  2.0021383e+000
  1.1226267e+001  3.6119724e+000
  5.2610217e+000 -1.0080892e+001
 -2.3136183e+000 -8.6186256e+000
 -3.9465022e+000  9.6494376e+000
  5.1230979e+000 -9.4835349e+000
  3.7483933e+000 -9.3462903e+000
 -3.4449651e+000 -7.9176619e+000
  9.8496881e+000  3.9056684e+000
  8.3978359e+000  1.6173034e+000
 -7.4817381e-002 -9.5285438e+000
  9.3772152e+000  5.9219847e+000
  1.0208375e+001 -2.7975352e+000
 -1.1729361e+000 -9.0967233e+000
  9.2394987e+000 -5.7415600e+000
  5.4219148e+000 -8.8279048e+000
 -3.4918562e+000  1.0926161e+001
  7.6445846e+000  6.1034084e+000
 -1.5867367e+000  1.1487585e+001
  6.8089412e+000  6.2116991e+000
  3.2515095e+000  1.0270191e+001
  9.4056601e+000 -3.3488282e+000
 -4.6181811e+000  9.4453862e+000
 -5.7948993e-001 -9.3440273e+000
  9.9727646e+000  9.9226932e-001
  9.8013391e+000  3.4601070e+000
  6.6393974e+000 -6.4520704e+000
  8.0486962e+000 -5.5143596e+000
 -3.5544660e+000 -1.0806792e+001
  9.7765381e+000  2.9703363e-001
  1.1118160e+000  1.0009947e+001
  2.4776960e+000 -1.0831550e+001
  1.6973297e+000 -1.0465876e+001
 -3.3247427e+000 -8.5221025e+000
  1.9668806e+000  8.8765170e+000
  2.0587112e+000 -9.6671255e+000
  1.1453363e+000  9.3735653e+000
  8.9307264e+000 -6.1544194e-001
 -3.5313050e+000  1.0464093e+001
  6.2919344e-002 -9.1308214e+000
 -9.1100266e-001 -8.7790494e+000
  9.0765925e+000 -4.6413386e+000
  1.1331751e+001 -3.6298318e+000
  9.0397409e+000 -4.0033177e+000
  9.1846889e+000 -2.4589996e+000
  1.0145336e+001 -4.9309137e+000
 -1.4247845e+000  9.1594605e+000
  7.2029974e+000  5.7407348e+000
 -4.3348301e+000  1.0810507e+001
  1.3340601e+000 -9.7583307e+000
  4.6302311e+000  7.0084391e+000
  1.0055500e+001 -5.5458938e+000
  8.9694388e+000 -2.2510473e+000
 -3.3760346e+000 -8.8199800e+000
  9.6118049e+000  4.0813664e+000
  5.6261879e+000 -3.7383458e+000
  4.3831945e+000  9.3489929e+000
  4.1638976e+000  9.1998309e+000
  8.4153628e+000 -4.2248961e+000
  2.4816881e+000 -7.9157077e+000
  6.9439326e+000 -5.7091342e+000
 -3.2348905e+000  9.3169156e+000
  1.0723708e+001 -1.5559392e+000
  7.9450948e+000 -6.0351762e+000
  5.6206337e+000  8.8910255e+000
  8.3969101e+000 -5.6072376e+000
 -1.0548693e+000  8.8355773e+000
  1.0171698e+000 -9.5064464e+000
  1.0141012e+001 -6.8420840e+000
 -1.6294559e+000  9.8907239e+000
  8.1611410e+000  1.6047547e+000
 -4.2372476e+000 -9.9281985e+000
  5.7854578e+000  7.5798386e+000
 -4.7088767e+000 -9.3471594e+000
  9.4137718e+000  4.1500303e+000
 -3.8089532e+000  9.0916473e+000
  9.0964150e+000 -5.1749915e+000
  5.4476055e+000  9.0613587e+000
  7.2048483e+000  7.9809512e+000
 -3.2750153e+000  8.8735562e+000
  3.5913340e+000 -8.6925818e+000
  8.4501877e+000  3.6037594e+000
 -3.7745921e+000  1.0990911e+001
  6.7977808e+000 -9.4757411e+000
  7.8962006e+000 -4.8207190e-001
  8.4469494e+000  6.3138246e+000
  9.1360494e+000 -3.2674949e+000
  9.4299799e+000 -4.8107631e-001
  3.8197747e+000  9.5056526e+000
  1.5016044e-001 -8.2705057e+000
 -2.8869421e+000 -9.9547567e+000
  1.0348629e+001 -5.9986410e+000
  6.4265929e+000  9.5563562e+000
 -3.4456289e+000  9.1549995e+000
  9.9574638e+000 -3.2900510e+000
  8.0903533e-001 -9.5296201e+000
  8.4081253e+000 -1.7607593e+000
 -2.2140739e+000  9.2866065e+000
  9.4780659e+000 -6.0050428e+000
  7.4578712e+000 -6.8690438e+000
  4.1148217e+000  9.9181438e+000
  6.9084835e+000 -6.8878263e+000
  1.5392911e+000 -1.0323602e+001
  6.9204688e+000  5.9728729e+000
  6.2702202e+000 -6.2446260e+000
  9.5238722e+000 -1.4578615e+000
  1.8706362e-001  8.4176441e+000
  1.1884418e+000  1.0576733e+001
  7.0997472e+000  7.5221097e+000
  5.9247378e+000  8.5269913e+000
 -3.4787641e+000  9.6959515e+000
  8.2540410e+000 -4.5748922e+000
  1.9639288e+000 -1.0179871e+001
  5.8620672e+000  6.4698477e+000
 -1.7949774e+000  1.0083994e+001
  1.0651349e+000 -9.9657337e+000
 -3.4582943e+000 -1.2036630e+001
  1.0592052e+001 -3.4240989e+000
 -9.1298392e-001 -9.1826699e+000
  7.4790313e+000  5.1106328e+000
 -3.5944367e+000  9.3124193e+000
  1.0961619e+001 -2.9228033e+000
  9.1805771e+000  1.4190993e+000
 -2.7765834e+000 -1.0701991e+001
  1.1813486e+001  1.2220166e+000
  7.7692847e+000 -2.6553585e+000
  6.7238631e+000 -9.8056386e+000
  5.6888700e+000 -6.2555134e+000
  5.0637359e+000  8.5812784e+000
  1.2870822e-001 -9.6204887e+000
 -1.5384122e+000 -8.7846122e+000
  7.3038842e+000  8.3957590e+000
  3.4935687e+000  1.0098615e+001
  9.0858461e+000  5.2903376e+000
  2.2671399e+000  8.5031142e+000
  8.0409796e+000 -4.6860347e+000
  8.7165961e+000 -7.2044603e+000
  7.6035193e+000 -6.1066210e+000
  6.0816733e+000  7.5502772e+000
  1.8963808e+000 -1.1520579e+001
  2.8027145e+000  1.0349129e+001
  1.0192276e+001 -1.1537744e+000
  6.7512075e+000  8.6872330e+000
 -4.4087131e+000  9.9406472e+000
  8.0613463e+000 -6.1078745e+000
  5.3047553e+000  7.7794852e+000
  7.8040770e+000  5.7684823e+000
  5.5332803e+000  7.5726840e+000
 -4.7753091e+000 -7.7506137e+000
  8.2046532e+000  6.4095775e+000
 -7.2651376e-001  9.5155874e+000
  9.4677730e+000  5.7189501e+000
  4.5768185e+000  8.8629540e+000
 -5.9640227e+000 -7.2970186e+000
  2.6312113e+000  8.2884431e+000
  6.4111451e+000  5.3617747e+000
  3.1389093e+000 -1.0151569e+001
  9.3773232e+000 -1.0807184e+000
  3.2214780e+000 -9.9930802e+000
  9.8233778e+000  1.8596157e+000
 -2.4987471e+000 -1.0073959e+001
  1.0077984e+001  4.3533510e+000
  9.2268278e+000 -3.9700477e+000
